Fecha,Valor
2019-08-01T00:00:00,24.6828
2019-08-02T00:00:00,24.6797
2019-08-05T00:00:00,24.689
2019-08-06T00:00:00,24.6906
2019-08-07T00:00:00,24.693
2019-08-08T00:00:00,24.6945
2019-08-09T00:00:00,24.7005
2019-08-12T00:00:00,24.7068
2019-08-13T00:00:00,24.7119
2019-08-14T00:00:00,24.7051
2019-08-15T00:00:00,24.7108
2019-08-16T00:00:00,24.7158
2019-08-19T00:00:00,24.7197
2019-08-20T00:00:00,24.7162
2019-08-21T00:00:00,24.7262
2019-08-22T00:00:00,24.7273
2019-08-23T00:00:00,24.7278
2019-08-26T00:00:00,24.7312
2019-08-27T00:00:00,24.7334
2019-08-28T00:00:00,24.7334
2019-08-29T00:00:00,24.7339
2019-08-30T00:00:00,24.7434
2019-09-02T00:00:00,24.7508
2019-09-03T00:00:00,24.7407
2019-09-04T00:00:00,24.7565
2019-09-05T00:00:00,24.7512
2019-09-06T00:00:00,24.7613
2019-09-09T00:00:00,24.7669
2019-09-10T00:00:00,24.7654
2019-09-11T00:00:00,24.7755
2019-09-12T00:00:00,24.7746
2019-09-13T00:00:00,24.7908
2019-09-17T00:00:00,24.7924
2019-09-18T00:00:00,24.7868
2019-09-19T00:00:00,24.7919
2019-09-20T00:00:00,24.7942
2019-09-23T00:00:00,24.8017
2019-09-24T00:00:00,24.7935
2019-09-25T00:00:00,24.7927
2019-09-26T00:00:00,24.7965
2019-09-27T00:00:00,24.7954
2019-10-07T00:00:00,24.798
2019-10-08T00:00:00,24.7468
2019-10-09T00:00:00,24.8011
2019-10-10T00:00:00,24.8026
2019-10-11T00:00:00,24.8015
2019-10-14T00:00:00,24.8038
2019-10-15T00:00:00,24.8007
2019-10-16T00:00:00,24.8155
2019-10-17T00:00:00,24.8132
2019-10-18T00:00:00,24.8213
2019-10-21T00:00:00,24.8221
2019-10-22T00:00:00,24.8236
2019-10-23T00:00:00,24.8222
2019-10-24T00:00:00,24.8238
2019-10-25T00:00:00,24.8133
2019-10-28T00:00:00,24.8193
2019-10-29T00:00:00,24.7931
2019-10-30T00:00:00,24.8088
2019-10-31T00:00:00,24.8102
2019-11-01T00:00:00,24.8072
2019-11-04T00:00:00,24.8023
2019-11-05T00:00:00,24.798
2019-11-06T00:00:00,24.7956
2019-11-07T00:00:00,24.8113
2019-11-08T00:00:00,24.8105
2019-11-11T00:00:00,24.8116
2019-11-12T00:00:00,24.8139
2019-11-13T00:00:00,24.8134
2019-11-14T00:00:00,24.8132
2019-11-15T00:00:00,24.8075
2019-11-18T00:00:00,24.8102
2019-11-19T00:00:00,24.7973
2019-11-20T00:00:00,24.8017
2019-11-21T00:00:00,24.8067
2019-11-22T00:00:00,24.8119
2019-11-25T00:00:00,24.8178
2019-11-26T00:00:00,24.8119
2019-11-27T00:00:00,24.8097
2019-11-28T00:00:00,24.8206
2019-11-29T00:00:00,24.8229
2019-12-02T00:00:00,24.8145
2019-12-03T00:00:00,24.8046
2019-12-04T00:00:00,24.8086
2019-12-05T00:00:00,24.815
2019-12-06T00:00:00,24.8201
2019-12-09T00:00:00,24.8209
2019-12-10T00:00:00,24.8137
2019-12-11T00:00:00,24.8185
2019-12-12T00:00:00,24.8218
2019-12-13T00:00:00,24.8202
2019-12-16T00:00:00,24.8213
2019-12-17T00:00:00,24.8296
2019-12-18T00:00:00,24.8249
2019-12-19T00:00:00,24.8258
2019-12-20T00:00:00,24.8288
2019-12-23T00:00:00,24.8203
2019-12-24T00:00:00,24.8158
2019-12-26T00:00:00,24.8159
2019-12-27T00:00:00,24.8148
2019-12-30T00:00:00,24.8139
2019-12-31T00:00:00,24.8074
2020-01-02T00:00:00,24.8074
2020-01-03T00:00:00,24.7899
2020-01-06T00:00:00,24.8125
2020-01-07T00:00:00,24.8127
2020-01-08T00:00:00,24.8211
2020-01-09T00:00:00,24.8243
2020-01-10T00:00:00,24.8261
2020-01-13T00:00:00,24.8274
2020-01-14T00:00:00,24.8274
2020-01-15T00:00:00,24.8267
2020-01-16T00:00:00,24.8259
2020-01-17T00:00:00,24.8255
2020-01-20T00:00:00,24.8253
2020-01-21T00:00:00,24.8257
2020-01-22T00:00:00,24.8265
2020-01-23T00:00:00,24.8273
2020-01-24T00:00:00,24.8275
2020-01-27T00:00:00,24.8273
2020-01-28T00:00:00,24.8266
2020-01-29T00:00:00,24.8252
2020-01-30T00:00:00,24.8238
2020-01-31T00:00:00,24.8237
2020-02-03T00:00:00,24.8237
2020-02-04T00:00:00,24.8245
2020-02-05T00:00:00,24.826
2020-02-06T00:00:00,24.8274
2020-02-07T00:00:00,24.8299
2020-02-10T00:00:00,24.8328
2020-02-11T00:00:00,24.8351
2020-02-12T00:00:00,24.8362
2020-02-13T00:00:00,24.8389
2020-02-14T00:00:00,24.8416
2020-02-17T00:00:00,24.8452
2020-02-18T00:00:00,24.8473
2020-02-19T00:00:00,24.8484
2020-02-20T00:00:00,24.8515
2020-02-21T00:00:00,24.8551
2020-02-24T00:00:00,24.8586
2020-02-25T00:00:00,24.8611
2020-02-26T00:00:00,24.864
2020-02-27T00:00:00,24.8655
2020-02-28T00:00:00,24.8695
2020-03-02T00:00:00,24.8728
2020-03-03T00:00:00,24.8754
2020-03-04T00:00:00,24.8765
2020-03-05T00:00:00,24.8802
2020-03-06T00:00:00,24.8837
2020-03-09T00:00:00,24.8888
2020-03-10T00:00:00,24.8878
2020-03-11T00:00:00,24.8827
2020-03-12T00:00:00,24.8873
2020-03-13T00:00:00,24.889
2020-03-16T00:00:00,24.8879
2020-03-17T00:00:00,24.8838
2020-03-18T00:00:00,24.8838
2020-03-19T00:00:00,24.8764
2020-03-20T00:00:00,24.875
2020-03-23T00:00:00,24.8788
2020-03-24T00:00:00,24.8847
2020-03-25T00:00:00,24.8909
2020-03-26T00:00:00,24.898
2020-03-27T00:00:00,24.9082
2020-03-30T00:00:00,24.922
2020-03-31T00:00:00,24.9273
2020-04-01T00:00:00,24.9285
2020-04-02T00:00:00,24.9411
2020-04-03T00:00:00,24.9381
2020-04-06T00:00:00,24.9699
2020-04-07T00:00:00,24.9685
2020-04-08T00:00:00,24.967
2020-04-09T00:00:00,24.9804
2020-04-10T00:00:00,24.9804
2020-04-13T00:00:00,24.9804
2020-04-14T00:00:00,24.9835
2020-04-15T00:00:00,24.9836
2020-04-16T00:00:00,24.9878
2020-04-17T00:00:00,24.99
2020-04-20T00:00:00,24.9948
2020-04-21T00:00:00,24.9938
2020-04-22T00:00:00,24.9945
2020-04-23T00:00:00,24.9954
2020-04-24T00:00:00,24.995
2020-04-27T00:00:00,24.9942
2020-04-28T00:00:00,24.994
2020-04-29T00:00:00,24.9937
2020-04-30T00:00:00,24.9933
2020-05-01T00:00:00,24.9929
2020-05-04T00:00:00,24.9931
2020-05-05T00:00:00,24.9945
2020-05-06T00:00:00,24.9979
2020-05-07T00:00:00,25.0022
2020-05-08T00:00:00,25.0044
2020-05-11T00:00:00,25.0072
2020-05-12T00:00:00,25.0078
2020-05-13T00:00:00,25.0069
2020-05-14T00:00:00,25.0032
2020-05-15T00:00:00,25.002
2020-05-18T00:00:00,25.0054
2020-05-19T00:00:00,25.0054
2020-05-20T00:00:00,25.0054
2020-05-21T00:00:00,25.0064
2020-05-22T00:00:00,25.0074
2020-05-25T00:00:00,25.0083
2020-05-26T00:00:00,25.0089
2020-05-27T00:00:00,25.0095
2020-05-28T00:00:00,25.0095
2020-05-29T00:00:00,25.0092
2020-06-01T00:00:00,25.0089
2020-06-02T00:00:00,25.0061
2020-06-03T00:00:00,25.0033
2020-06-04T00:00:00,24.9971
2020-06-05T00:00:00,24.9965
2020-06-08T00:00:00,24.9921
2020-06-09T00:00:00,24.9851
2020-06-10T00:00:00,24.9791
2020-06-11T00:00:00,24.974
2020-06-12T00:00:00,24.9729
2020-06-15T00:00:00,24.964
2020-06-16T00:00:00,24.9553
2020-06-17T00:00:00,24.9468
2020-06-18T00:00:00,24.9322
2020-06-19T00:00:00,24.9201
2020-06-22T00:00:00,24.9074
2020-06-23T00:00:00,24.9002
2020-06-24T00:00:00,24.8856
2020-06-25T00:00:00,24.8844
2020-06-26T00:00:00,24.8865
2020-06-29T00:00:00,24.8901
2020-06-30T00:00:00,24.8879
2020-07-01T00:00:00,24.881
2020-07-02T00:00:00,24.8831
2020-07-03T00:00:00,24.8793
2020-07-06T00:00:00,24.8766
2020-07-07T00:00:00,24.8737
2020-07-08T00:00:00,24.8741
2020-07-09T00:00:00,24.8658
2020-07-10T00:00:00,24.8697
2020-07-13T00:00:00,24.8635
2020-07-14T00:00:00,24.8603
2020-07-15T00:00:00,24.8526
2020-07-16T00:00:00,24.8458
2020-07-17T00:00:00,24.8456
2020-07-20T00:00:00,24.842
2020-07-21T00:00:00,24.8397
2020-07-22T00:00:00,24.8423
2020-07-23T00:00:00,24.8426
2020-07-24T00:00:00,24.8402
2020-07-27T00:00:00,24.8377
2020-07-28T00:00:00,24.8302
2020-07-29T00:00:00,24.8214
2020-07-30T00:00:00,24.8153
2020-07-31T00:00:00,24.8075
2020-08-03T00:00:00,24.7992
2020-08-04T00:00:00,24.787
2020-08-05T00:00:00,24.7736
2020-08-06T00:00:00,24.7595
2020-08-07T00:00:00,24.7478
2020-08-10T00:00:00,24.734
2020-08-11T00:00:00,24.7228
2020-08-12T00:00:00,24.7058
2020-08-13T00:00:00,24.6978
2020-08-14T00:00:00,24.6956
2020-08-17T00:00:00,24.6863
2020-08-18T00:00:00,24.6839
2020-08-19T00:00:00,24.6731
2020-08-20T00:00:00,24.6741
2020-08-21T00:00:00,24.6864
2020-08-24T00:00:00,24.6941
2020-08-25T00:00:00,24.6923
2020-08-26T00:00:00,24.6921
2020-08-27T00:00:00,24.6912
2020-08-28T00:00:00,24.6878
2020-08-31T00:00:00,24.6846
2020-09-01T00:00:00,24.6808
2020-09-02T00:00:00,24.6761
2020-09-03T00:00:00,24.6747
2020-09-04T00:00:00,24.674
2020-09-07T00:00:00,24.6738
2020-09-08T00:00:00,24.6715
2020-09-09T00:00:00,24.6679
2020-09-10T00:00:00,24.6644
2020-09-11T00:00:00,24.6603
2020-09-14T00:00:00,24.6571
2020-09-16T00:00:00,24.6537
2020-09-17T00:00:00,24.6477
2020-09-18T00:00:00,24.6472
2020-09-21T00:00:00,24.6471
2020-09-22T00:00:00,24.647
2020-09-23T00:00:00,24.6435
2020-09-24T00:00:00,24.6397
2020-09-25T00:00:00,24.6353
2020-09-28T00:00:00,24.6304
2020-09-29T00:00:00,24.6257
2020-09-30T00:00:00,24.6193
2020-10-01T00:00:00,24.6149
2020-10-02T00:00:00,24.6126
2020-10-05T00:00:00,24.6111
2020-10-06T00:00:00,24.6084
2020-10-07T00:00:00,24.601
2020-10-08T00:00:00,24.5997
2020-10-09T00:00:00,24.5998
2020-10-12T00:00:00,24.6041
2020-10-13T00:00:00,24.5996
2020-10-14T00:00:00,24.5997
2020-10-15T00:00:00,24.5931
2020-10-16T00:00:00,24.5826
2020-10-19T00:00:00,24.5742
2020-10-20T00:00:00,24.5641
2020-10-21T00:00:00,24.5514
2020-10-22T00:00:00,24.5386
2020-10-23T00:00:00,24.5322
2020-10-26T00:00:00,24.5227
2020-10-27T00:00:00,24.5134
2020-10-28T00:00:00,24.498
2020-10-29T00:00:00,24.4953
2020-10-30T00:00:00,24.4976
2020-11-02T00:00:00,24.4972
2020-11-03T00:00:00,24.4878
2020-11-04T00:00:00,24.4785
2020-11-05T00:00:00,24.4776
2020-11-06T00:00:00,24.476
2020-11-09T00:00:00,24.483
2020-11-10T00:00:00,24.4854
2020-11-11T00:00:00,24.4742
2020-11-12T00:00:00,24.4726
2020-11-13T00:00:00,24.4772
2020-11-16T00:00:00,24.4801
2020-11-17T00:00:00,24.4744
2020-11-18T00:00:00,24.4697
2020-11-19T00:00:00,24.4473
2020-11-20T00:00:00,24.4456
2020-11-23T00:00:00,24.4358
2020-11-24T00:00:00,24.4244
2020-11-25T00:00:00,24.4091
2020-11-26T00:00:00,24.3945
2020-11-27T00:00:00,24.3834
2020-11-30T00:00:00,24.3853
2020-12-01T00:00:00,24.3739
2020-12-02T00:00:00,24.3702
2020-12-03T00:00:00,24.3583
2020-12-04T00:00:00,24.36
2020-12-07T00:00:00,24.3527
2020-12-08T00:00:00,24.3548
2020-12-09T00:00:00,24.3412
2020-12-10T00:00:00,24.3354
2020-12-11T00:00:00,24.3251
2020-12-14T00:00:00,24.3224
2020-12-15T00:00:00,24.32
2020-12-16T00:00:00,24.3176
2020-12-17T00:00:00,24.3125
2020-12-18T00:00:00,24.3014
2020-12-21T00:00:00,24.294
2020-12-22T00:00:00,24.2916
2020-12-23T00:00:00,24.2825
2020-12-24T00:00:00,24.2718
2020-12-28T00:00:00,24.2722
2020-12-29T00:00:00,24.2683
2020-12-30T00:00:00,24.2809
2020-12-31T00:00:00,24.2829
2021-01-04T00:00:00,24.2829
2021-01-05T00:00:00,24.2777
2021-01-06T00:00:00,24.2713
2021-01-07T00:00:00,24.2664
2021-01-08T00:00:00,24.2596
2021-01-11T00:00:00,24.2717
2021-01-12T00:00:00,24.2677
2021-01-13T00:00:00,24.2718
2021-01-14T00:00:00,24.2739
2021-01-15T00:00:00,24.2744
2021-01-18T00:00:00,24.2742
2021-01-19T00:00:00,24.2653
2021-01-20T00:00:00,24.2551
2021-01-21T00:00:00,24.2548
2021-01-22T00:00:00,24.2585
2021-01-25T00:00:00,24.2601
2021-01-26T00:00:00,24.2541
2021-01-27T00:00:00,24.2526
2021-01-28T00:00:00,24.252
2021-01-29T00:00:00,24.2562
2021-02-01T00:00:00,24.2636
2021-02-02T00:00:00,24.2514
2021-02-03T00:00:00,24.2474
2021-02-04T00:00:00,24.2453
2021-02-05T00:00:00,24.2458
2021-02-08T00:00:00,24.247
2021-02-09T00:00:00,24.2418
2021-02-10T00:00:00,24.2403
2021-02-11T00:00:00,24.2369
2021-02-12T00:00:00,24.2332
2021-02-15T00:00:00,24.2463
2021-02-16T00:00:00,24.2393
2021-02-17T00:00:00,24.2355
2021-02-18T00:00:00,24.246
2021-02-19T00:00:00,24.2475
2021-02-22T00:00:00,24.2546
2021-02-23T00:00:00,24.2474
2021-02-24T00:00:00,24.2366
2021-02-25T00:00:00,24.2402
2021-02-26T00:00:00,24.2473
2021-03-01T00:00:00,24.2413
2021-03-02T00:00:00,24.2303
2021-03-03T00:00:00,24.218
2021-03-04T00:00:00,24.2044
2021-03-05T00:00:00,24.2018
2021-03-08T00:00:00,24.1997
2021-03-09T00:00:00,24.1947
2021-03-10T00:00:00,24.1805
2021-03-11T00:00:00,24.1816
2021-03-12T00:00:00,24.1881
2021-03-15T00:00:00,24.192
2021-03-16T00:00:00,24.1827
2021-03-17T00:00:00,24.1816
2021-03-18T00:00:00,24.1843
2021-03-19T00:00:00,24.1951
2021-03-22T00:00:00,24.2062
2021-03-23T00:00:00,24.1943
2021-03-24T00:00:00,24.1849
2021-03-25T00:00:00,24.1851
2021-03-26T00:00:00,24.1949
2021-03-29T00:00:00,24.2023
2021-03-30T00:00:00,24.1957
2021-04-05T00:00:00,24.188
2021-04-06T00:00:00,24.191
2021-04-07T00:00:00,24.1877
2021-04-08T00:00:00,24.1847
2021-04-09T00:00:00,24.1808
2021-04-12T00:00:00,24.1878
2021-04-13T00:00:00,24.1864
2021-04-14T00:00:00,24.1814
2021-04-15T00:00:00,24.1795
2021-04-16T00:00:00,24.1848
2021-04-20T00:00:00,24.191
2021-04-21T00:00:00,24.1902
2021-04-22T00:00:00,24.1827
2021-04-23T00:00:00,24.1814
2021-04-26T00:00:00,24.178
2021-04-27T00:00:00,24.1734
2021-04-28T00:00:00,24.1701
2021-04-29T00:00:00,24.1692
2021-04-30T00:00:00,24.1675
2021-05-03T00:00:00,24.1667
2021-05-04T00:00:00,24.1619
2021-05-05T00:00:00,24.1584
2021-05-06T00:00:00,24.1576
2021-05-07T00:00:00,24.1614
2021-05-10T00:00:00,24.1704
2021-05-11T00:00:00,24.1568
2021-05-12T00:00:00,24.1437
2021-05-13T00:00:00,24.1434
2021-05-14T00:00:00,24.1483
2021-05-17T00:00:00,24.1591
2021-05-18T00:00:00,24.1548
2021-05-19T00:00:00,24.1453
2021-05-20T00:00:00,24.1562
2021-05-21T00:00:00,24.1731
2021-05-24T00:00:00,24.1847
2021-05-25T00:00:00,24.1861
2021-05-26T00:00:00,24.1738
2021-05-27T00:00:00,24.1869
2021-05-28T00:00:00,24.198
2021-05-31T00:00:00,24.2055
2021-06-01T00:00:00,24.2009
2021-06-02T00:00:00,24.1902
2021-06-03T00:00:00,24.1877
2021-06-04T00:00:00,24.1926
2021-06-07T00:00:00,24.1998
2021-06-08T00:00:00,24.1912
2021-06-09T00:00:00,24.1828
2021-06-10T00:00:00,24.1766
2021-06-11T00:00:00,24.1704
2021-06-14T00:00:00,24.1685
2021-06-15T00:00:00,24.1571
2021-06-16T00:00:00,24.1396
2021-06-17T00:00:00,24.1224
2021-06-18T00:00:00,24.111
2021-06-21T00:00:00,24.1114
2021-06-22T00:00:00,24.09
2021-06-23T00:00:00,24.0667
2021-06-24T00:00:00,24.0546
2021-06-25T00:00:00,24.0587
2021-06-28T00:00:00,24.059
2021-06-29T00:00:00,24.0463
2021-06-30T00:00:00,24.0322
2021-07-01T00:00:00,24.0167
2021-07-02T00:00:00,24.0004
2021-07-05T00:00:00,23.9841
2021-07-06T00:00:00,23.9692
2021-07-07T00:00:00,23.9509
2021-07-08T00:00:00,23.9428
2021-07-09T00:00:00,23.9551
2021-07-12T00:00:00,23.9776
2021-07-13T00:00:00,23.9543
2021-07-14T00:00:00,23.9362
2021-07-15T00:00:00,23.9324
2021-07-16T00:00:00,23.9268
2021-07-19T00:00:00,23.9257
2021-07-20T00:00:00,23.9102
2021-07-21T00:00:00,23.887
2021-07-22T00:00:00,23.8814
2021-07-23T00:00:00,23.881
2021-07-26T00:00:00,23.9033
2021-07-27T00:00:00,23.8956
2021-07-28T00:00:00,23.8811
2021-07-29T00:00:00,23.8815
2021-07-30T00:00:00,23.8873
2021-08-02T00:00:00,23.9036
2021-08-03T00:00:00,23.8971
2021-08-04T00:00:00,23.8909
2021-08-05T00:00:00,23.8882
2021-08-06T00:00:00,23.8905
2021-08-09T00:00:00,23.8922
2021-08-10T00:00:00,23.8895
2021-08-11T00:00:00,23.89
2021-08-12T00:00:00,23.891
2021-08-13T00:00:00,23.8965
2021-08-16T00:00:00,23.9033
2021-08-17T00:00:00,23.9046
2021-08-18T00:00:00,23.9045
2021-08-19T00:00:00,23.9077
2021-08-20T00:00:00,23.9204
2021-08-23T00:00:00,23.9358
2021-08-24T00:00:00,23.9436
2021-08-25T00:00:00,23.9603
2021-08-26T00:00:00,23.9749
2021-08-27T00:00:00,23.9942
2021-08-30T00:00:00,24.0327
2021-08-31T00:00:00,24.0656
2021-09-01T00:00:00,24.0951
2021-09-02T00:00:00,24.1221
2021-09-03T00:00:00,24.1438
2021-09-06T00:00:00,24.1819
2021-09-07T00:00:00,24.1978
2021-09-08T00:00:00,24.2103
2021-09-09T00:00:00,24.2308
2021-09-10T00:00:00,24.25
2021-09-13T00:00:00,24.2584
2021-09-14T00:00:00,24.2629
2021-09-16T00:00:00,24.265
2021-09-17T00:00:00,24.2644
2021-09-20T00:00:00,24.2627
2021-09-21T00:00:00,24.2603
2021-09-22T00:00:00,24.257
2021-09-23T00:00:00,24.2542
2021-09-24T00:00:00,24.2522
2021-09-27T00:00:00,24.2512
2021-09-28T00:00:00,24.2505
2021-09-29T00:00:00,24.2499
2021-09-30T00:00:00,24.2499
2021-10-01T00:00:00,24.2501
2021-10-04T00:00:00,24.2507
2021-10-05T00:00:00,24.252
2021-10-11T00:00:00,24.2536
2021-10-12T00:00:00,24.2547
2021-10-13T00:00:00,24.2537
2021-10-14T00:00:00,24.2548
2021-10-15T00:00:00,24.2552
2021-10-18T00:00:00,24.258
2021-10-19T00:00:00,24.2523
2021-10-20T00:00:00,24.2387
2021-10-21T00:00:00,24.247
2021-10-22T00:00:00,24.2553
2021-10-25T00:00:00,24.2608
2021-10-26T00:00:00,24.2644
2021-10-27T00:00:00,24.2676
2021-10-28T00:00:00,24.2707
2021-10-29T00:00:00,24.2729
2021-11-01T00:00:00,24.2744
2021-11-02T00:00:00,24.2747
2021-11-03T00:00:00,24.2741
2021-11-04T00:00:00,24.2731
2021-11-05T00:00:00,24.2717
2021-11-08T00:00:00,24.2707
2021-11-09T00:00:00,24.27
2021-11-10T00:00:00,24.2691
2021-11-11T00:00:00,24.2692
2021-11-12T00:00:00,24.2698
2021-11-15T00:00:00,24.2704
2021-11-16T00:00:00,24.2711
2021-11-17T00:00:00,24.2722
2021-11-18T00:00:00,24.2741
2021-11-19T00:00:00,24.2757
2021-11-22T00:00:00,24.2768
2021-11-23T00:00:00,24.2776
2021-11-24T00:00:00,24.2789
2021-11-25T00:00:00,24.2819
2021-11-26T00:00:00,24.2839
2021-11-29T00:00:00,24.2924
2021-11-30T00:00:00,24.2924
2021-12-01T00:00:00,24.2979
2021-12-02T00:00:00,24.3096
2021-12-03T00:00:00,24.3162
2021-12-06T00:00:00,24.3308
2021-12-07T00:00:00,24.3393
2021-12-08T00:00:00,24.3521
2021-12-09T00:00:00,24.3591
2021-12-10T00:00:00,24.3735
2021-12-13T00:00:00,24.3831
2021-12-14T00:00:00,24.3921
2021-12-15T00:00:00,24.4016
2021-12-16T00:00:00,24.4286
2021-12-17T00:00:00,24.4416
2021-12-20T00:00:00,24.4625
2021-12-21T00:00:00,24.4717
2021-12-22T00:00:00,24.473
2021-12-23T00:00:00,24.4717
2021-12-24T00:00:00,24.4755
2021-12-27T00:00:00,24.4723
2021-12-28T00:00:00,24.4728
2021-12-29T00:00:00,24.4796
2021-12-30T00:00:00,24.4926
2021-12-31T00:00:00,24.5158
2022-01-03T00:00:00,24.5158
2022-01-04T00:00:00,24.5192
2022-01-05T00:00:00,24.5265
2022-01-06T00:00:00,24.536
2022-01-07T00:00:00,24.5565
2022-01-10T00:00:00,24.567
2022-01-11T00:00:00,24.5839
2022-01-12T00:00:00,24.5943
2022-01-13T00:00:00,24.5989
2022-01-14T00:00:00,24.6029
2022-01-17T00:00:00,24.612
2022-01-18T00:00:00,24.6195
2022-01-19T00:00:00,24.6269
2022-01-20T00:00:00,24.6313
2022-01-21T00:00:00,24.6347
2022-01-24T00:00:00,24.6379
2022-01-25T00:00:00,24.6411
2022-01-26T00:00:00,24.6452
2022-01-27T00:00:00,24.6469
2022-01-28T00:00:00,24.6486
2022-01-31T00:00:00,24.6505
2022-02-01T00:00:00,24.6515
2022-02-02T00:00:00,24.6512
2022-02-03T00:00:00,24.6527
2022-02-04T00:00:00,24.6545
2022-02-07T00:00:00,24.6563
